budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 53, ""name"": ""Thriller""}]",,278348,[],en,The Maid's Room,"Drina, a young immigrant working as a live-in maid for a wealthy Long Island family, finds herself entangled in the family's web of dark secrets once she begins to suspect her employer's son has committed a terrible crime.",1.501688,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014/8/8,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How far will a family go to bury the truth?,The Maid's Room,,
560000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",http://www.thebeatles.com/film/hard-days-night,704,"[{""id"": 704, ""name"": ""adolescence""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 2562, ""name"": ""press conference""}, {""id"": 9817, ""name"": ""behind the scenes""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 11800, ""name"": ""mockumentary""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 41133, ""name"": ""shaving""}, {""id"": 54005, ""name"": ""the beatles song""}, {""id"": 163865, ""name"": ""railway station""}, {""id"": 164077, ""name"": ""performer""}, {""id"": 164218, ""name"": ""psychotronic""}, {""id"": 164224, ""name"": ""generation gap""}, {""id"": 164225, ""name"": ""television director""}]",en,A Hard Day's Night,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.",10.730056,"[{""name"": ""Proscenium Films"", ""id"": 413}, {""name"": ""Walter Shenson Films"", ""id"": 3462}, {""name"": ""Maljack Productions"", ""id"": 11506}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1964/7/6,12299668,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The Beatles, starring in their first full-length, hilarious, action-packed film!",A Hard Day's Night,,
56000,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.facebook.com/theharvestfilm,70875,"[{""id"": 1729, ""name"": ""migration""}, {""id"": 1900, ""name"": ""immigration""}, {""id"": 5888, ""name"": ""agriculture""}, {""id"": 10637, ""name"": ""food""}, {""id"": 18339, ""name"": ""human rights""}, {""id"": 18378, ""name"": ""pesticide""}, {""id"": 33577, ""name"": ""environment""}, {""id"": 33580, ""name"": ""children's rights""}, {""id"": 33582, ""name"": ""migrant farmworker""}, {""id"": 33585, ""name"": ""labor""}, {""id"": 33586, ""name"": ""latino""}, {""id"": 33587, ""name"": ""child labor""}]",en,The Harvest (La Cosecha),The story of the children who work 12-14 hour days in the fields without the protection of child labor laws. These children are not toiling in the fields in some far away land. They are working in America.,0.010909,[],[],2011/7/29,0,80,[],Rumored,,The Harvest (La Cosecha),,
550000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,75986,"[{""id"": 1523, ""name"": ""obsession""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10968, ""name"": ""lingerie""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 187056, ""name"": ""woman director""}]",en,Love Letters,"A story of love and obsession. A young radio personality who, after her mother dies, discovers she had been having a love affair for 15 years. Now she finds herself recreating her mother's romance by getting involved with a married man.",0.001586,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983/4/1,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes It's Right To Do the Wrong Thing.,Love Letters,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,385636,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 572, ""name"": ""sex""}, {""id"": 9673, ""name"": ""love""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 34079, ""name"": ""death""}]",sl,Julija in Alfa Romeo,"Tilen (18), an attractive high school student, swears to be faithful forever in the hope that his girlfriend will let him sleep with her. Suddenly, a sequence of tragic events turns his world upside down. He starts to believe he is under a spell which could put his life in jeopardy, which prevents him from having a relationship with Sara (18), his one true love. He finally succeeds to get his life back on the right track with the help of his best friend Zeljko, a mysterious fortune-teller, and the power of love.",0.061248,"[{""name"": ""Perfo Production"", ""id"": 34679}, {""name"": ""Televizija Slovenija"", ""id"": 48130}]","[{""iso_3166_1"": ""SI"", ""name"": ""Slovenia""}]",2015/9/17,0,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sl"", ""name"": ""Sloven\u0161\u010dina""}]",Released,,Juliet and Alfa Romeo,,
500000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.fireproofthemovie.com/,14438,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 657, ""name"": ""fire""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 5950, ""name"": ""christian""}, {""id"": 5999, ""name"": ""advice""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 10060, ""name"": ""christian film""}, {""id"": 10061, ""name"": ""dysfunctional marriage""}, {""id"": 10062, ""name"": ""religious conversion""}, {""id"": 11612, ""name"": ""hospital""}]",en,Fireproof,"In Albany, the marriage of Caleb end Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again.",6.093989,"[{""name"": ""Carmel Entertainment"", ""id"": 3290}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""Sherwood Pictures"", ""id"": 41967}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008/9/26,33456317,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never Leave Your Partner Behind.,Fireproof,,
550000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",,211086,"[{""id"": 486, ""name"": ""himalaya""}, {""id"": 4096, ""name"": ""hindu""}, {""id"": 5864, ""name"": ""pilgrimage""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 10706, ""name"": ""spirituality""}, {""id"": 10902, ""name"": ""new age""}, {""id"": 11001, ""name"": ""religion""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 14636, ""name"": ""india""}, {""id"": 14989, ""name"": ""religious""}, {""id"": 160309, ""name"": ""child abandonment""}, {""id"": 176546, ""name"": ""ganja""}, {""id"": 213490, ""name"": ""kumbh mela""}, {""id"": 213492, ""name"": ""ganga""}]",hi,Faith Connections,A filmmaker's insight into the biggest gathering on earth -the Kumbh Mela.,0.48088,"[{""name"": ""Jungle Book Entertainment"", ""id"": 52630}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2013/11/21,0,115,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,,Faith Connections,,
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.benji.com/MeetBenji.htm,23069,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 157987, ""name"": ""animal actor""}, {""id"": 191591, ""name"": ""benji""}]",en,Benji,A stray dog saves two kidnapped children.,2.651418,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1974/10/17,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Benji,,
130000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,83,"[{""id"": 269, ""name"": ""diving""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 5250, ""name"": ""red sea""}, {""id"": 5251, ""name"": ""primal fear""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 155334, ""name"": ""scuba""}]",en,Open Water,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",15.611857,"[{""name"": ""Plunge Pictures LLC"", ""id"": 22376}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/8/6,54667954,79,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Scream all you want.,Open Water,,
0,"[{""id"": 35, ""name"": ""Comedy""}]",http://highroadmovie.com/,89857,[],en,High Road,"Directed by Matt Walsh, a co-founding member of world-renowned comedy troupe Upright Citizens Brigade, High Road showcases a totally improvised script about Glenn “Fitz” Fitzgerald (James Pumphrey), a young man whose loyalties are split among his band, his girlfriend Monica(Abby Elliottt) and selling drugs. After his band breaks up, Fitz finds himself dealing drugs out of his garage and bonding with 16-year-old neighborhood kid Jimmy (Dylan O’Brien). As his former band mates (Zach Woods, Matt L. Jones, Lizzy Caplan) begin finding success and one of his drug deals goes awry, Fitz hits the road with Jimmy. Amid car chases, guns, broken bones, sassy cabbies and a suspicious doctor (Horatio Sanz), Fitz has to navigate their way to safe harbor--and he doesn’t even know about the surprise Monica has in store for him back home!",1.292948,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/3/6,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The road less traveled is filled with pot holes.,High Road,,
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",,30315,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 4063, ""name"": ""siege""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 14792, ""name"": ""tarantula""}, {""id"": 34079, ""name"": ""death""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 195026, ""name"": ""spiders""}]",en,Kingdom of the Spiders,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hoards of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of towns folk in a remote hotel.",2.537032,"[{""name"": ""Arachnid Productions Ltd."", ""id"": 56482}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977/8/24,17000000,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A Living, Crawling, Hell on Earth!",Kingdom of the Spiders,,
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",,14358,"[{""id"": 271, ""name"": ""competition""}, {""id"": 10073, ""name"": ""documentary""}, {""id"": 10104, ""name"": ""dance contest""}, {""id"": 10106, ""name"": ""ballroom dancing""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 187056, ""name"": ""woman director""}]",en,Mad Hot Ballroom,"Eleven-year-old New York City public school kids journey into the world of ballroom dancing and reveal pieces of themselves and their world along the way. Told from their candid, sometimes hilarious perspectives, these kids are transformed, from reluctant participants to determined competitors, from typical urban kids to ""ladies and gentlemen,"" on their way to try to compete in the final citywide.",0.772668,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005/5/13,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Mad Hot Ballroom,,
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,2056,"[{""id"": 477, ""name"": ""train station""}, {""id"": 586, ""name"": ""new jersey""}, {""id"": 5290, ""name"": ""small person""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6178, ""name"": ""newfoundland""}]",en,The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",11.578545,"[{""name"": ""Next Wednesday Productions"", ""id"": 921}, {""name"": ""SenArt Films"", ""id"": 922}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003/1/26,8679814,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Loneliness is much better when you have got someone to share it with.,The Station Agent,,
0,"[{""id"": 18, ""name"": ""Drama""}]",http://tosavealifemovie.com/,41144,"[{""id"": 5950, ""name"": ""christian""}, {""id"": 10183, ""name"": ""independent film""}]",en,To Save A Life,"Jake Taylor has everything. He has a beautiful girl, he's the champion in basketball and beer pong, and everyone loves him. Then, an old childhood friend, whom Jake used to be friends with, commits suicide. Jake begins to think. He wonders what he could've done to save his friend's life. A youth minister tells him that Jake needs God. So Jake becomes a Christian. However, things begin to spin out of control. His dad is cheating on his mom, his girlfriend is pregnant, and his former friends ridicule and mock him. During all this, Jake is going to realize just what it means to be a Christian and how, to save a life.",0.05021,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009/11/5,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some people are just dying to be heard.,To Save A Life,,
0,"[{""id"": 99, ""name"": ""Documentary""}]",,35199,"[{""id"": 271, ""name"": ""competition""}, {""id"": 10073, ""name"": ""documentary""}, {""id"": 11836, ""name"": ""contest""}, {""id"": 185438, ""name"": ""crossword puzzle""}]",en,Wordplay,"From the masters who create the mind-bending diversions to the tense competition at the American Crossword Puzzle Tournament, Patrick Creadon's documentary reveals a fascinating look at a decidedly addictive pastime. Creadon captures New York Times editor Will Shortz at work, talks to celebrity solvers -- including Bill Clinton and Ken Burns -- and presents an intimate look at the national tournament and its competitors.",0.906096,[],[],2006/6/26,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Wordplay,,
2053648,"[{""id"": 99, ""name"": ""Documentary""}]",,14271,"[{""id"": 5970, ""name"": ""wrestling""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9859, ""name"": ""controversial""}, {""id"": 213826, ""name"": ""ecw""}, {""id"": 229287, ""name"": ""wwe""}]",en,Beyond the Mat,"Beyond the Mat is a 1999 professional wrestling documentary, directed by Barry W. Blaustein. The movie focuses on the lives of professional wrestlers outside of the ring, especially Mick Foley, Terry Funk, and Jake Roberts. The film heavily focuses on the World Wrestling Federation (WWF), often criticizing it and its chairman Vince McMahon. It also follows Extreme Championship Wrestling, it's rise in popularity, and many other independent wrestlers and organizations.",2.778633,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999/10/22,500000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Beyond the Mat,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",,16653,[],en,The Singles Ward,"When Jonathan Jordan gets divorced he's thrust back into the world of being a single Mormon - a world who's ultimate goal is eternal marriage. Struggling to fit in, Jonathan decides to stop going to church only to be pursued by the members of the local singles ward who want to reactivate him. Nothing works until Jonathan falls for Cammie Giles, the ward activities director. Suddenly, going to church becomes much more appealing, But is he going for the right reasons?",0.920591,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002/1/30,0,102,[],Released,The Road to Eternal Marriage Has Never Been Longer,The Singles Ward,,
46000,"[{""id"": 18, ""name"": ""Drama""}]",,14757,"[{""id"": 10183, ""name"": ""independent film""}]",ps,Osama,Teenage girl Osama cuts her hair and dresses like a boy to get a job and support her widowed mother and grandmother. When Osama is called by the Taliban to join school and military training she embarks on a terrifying and confusing journey as she tries to keep the Taliban from finding out her true identity.,1.447734,"[{""name"": ""Hubert Bals Fund"", ""id"": 13413}, {""name"": ""NHK"", ""id"": 15505}, {""name"": ""LeBrocquy Fraser Productions"", ""id"": 21605}, {""name"": ""Barmak Film"", ""id"": 37854}]","[{""iso_3166_1"": ""AF"", ""name"": ""Afghanistan""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2003/5/20,0,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""ps"", ""name"": ""\u067e\u069a\u062a\u0648""}]",Released,To save her family a girl must become a boy,Osama,,
500000,"[{""id"": 99, ""name"": ""Documentary""}]",http://sholemaleichemthemovie.com/,84401,[],en,Sholem Aleichem: Laughing In The Darkness,"A riveting portrait of the great writer whose stories became the basis of the Broadway musical Fiddler on the Roof. Sholem Aleichem: Laughing in the Darkness tells the tale of the rebellious genius who created an entirely new literature. Plumbing the depths of a Jewish world locked in crisis and on the cusp of profound change, he captured that world with brilliant humor. Sholem Aleichem was not just a witness to the creation of a new modern Jewish identity, but one of the very men who forged it.",0.109579,[],[],2012/2/24,845188,93,[],Released,"Before there was Fiddler, there was Tevye... and the man who created him.",Sholem Aleichem: Laughing In The Darkness,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,23655,"[{""id"": 10183, ""name"": ""independent film""}]",en,Groove,An inside look into one night in the San Francisco underground rave scene.,1.09454,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000/6/8,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Are you feeling it?,Groove,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",http://www.halestormentertainment.com/p_movies_details.asp?mID=jnlppmp8,36825,[],en,The R.M.,"Jared Phelps (Kirby Heyborne) has completed two years of full-time missionary service for The Church of Jesus Christ of Latter-day Saints. His mission president has promised him that he will be blessed for his service, and he thinks he has it all worked out. His girlfriend has waited for him. His boss promised that he could have his old job back, and he has already sent his application to BYU. Everything that can go wrong does go wrong. His girlfriend dumps him. His loses his job, and he isn't accepted to BYU. Then, it gets even worse, and he has to decide if choosing the right is worth all the trouble.",0.082978,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003/1/31,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Just when you thought it was safe to go back into the world...,The R.M.,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,33430,"[{""id"": 10183, ""name"": ""independent film""}]",en,Twin Falls Idaho,"Francis and Blake Falls are Siamese twins who live in a neat little room in a rundown hotel. While sharing some organs, Blake is always fit and Francis is very sickly. Into their world comes a young lady, who turns their world upside down. She gets involved with Blake, and convinces the two to attend a Halloween party, where they can pass themselves off as wearing a costume. Eventually Francis becomes really ill, and they have to be separated. They then face the physical and mental strains that come from their proposed separation.",0.619136,[],[],1999/7/30,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A different kind of love story.,Twin Falls Idaho,,
500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.meancreekmovie.com/,12281,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 1889, ""name"": ""lake""}, {""id"": 1897, ""name"": ""oregon""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33458, ""name"": ""gay man""}, {""id"": 157813, ""name"": ""naked""}, {""id"": 201870, ""name"": ""invite""}, {""id"": 201871, ""name"": ""dare""}]",en,Mean Creek,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions.",8.519202,"[{""name"": ""Whitewater Films"", ""id"": 3095}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/1/15,603943,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Beneath the surface, everyone has a secret.",Mean Creek,,
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,125052,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1508, ""name"": ""new mexico""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 14604, ""name"": ""theft""}]",en,Hurricane Streets,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",0.36447,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Posthorn Pictures"", ""id"": 40543}, {""name"": ""Giv'en Films"", ""id"": 40544}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997/1/21,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Know life. No limits.,Hurricane Streets,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,96238,"[{""id"": 9799, ""name"": ""romantic comedy""}]",en,Never Again,Two people who have pledged never to fall in love again then discover each other in a gay bar.,0.039077,[],[],2002/7/12,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A mature love story for immature people.,Never Again,,
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,30246,"[{""id"": 187056, ""name"": ""woman director""}]",en,Civil Brand,"Forced to work under slave-like conditions in a ""prison for profit"" program, the inmates of a mostly-African-American female prison, Whitehead Correctional, try to take over the institution. At the core of the story is Frances, who finds herself in prison after being falsely convicted of murder, and who is told that her baby has been murdered, sparking her to lead her fellow inmates in the protest",0.665512,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003/8/29,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Civil Brand,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,7301,"[{""id"": 738, ""name"": ""sexuality""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1447, ""name"": ""indiana""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 4232, ""name"": ""melancholy""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 6464, ""name"": ""uncle""}]",en,Lonesome Jim,"Failing to make it on his own, 27-year-old Jim moves back in with his parents and deals with crippling family obligations.",3.433625,"[{""name"": ""Plum Pictures"", ""id"": 2224}]",[],2005/11/16,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Lonesome Jim,,
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.magpictures.com/drinkingbuddies,172533,"[{""id"": 10556, ""name"": ""male female relationship""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 171993, ""name"": ""mumblecore""}]",en,Drinking Buddies,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",17.378455,"[{""name"": ""Burn Later Productions"", ""id"": 18346}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013/8/23,343341,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A comedy about knowing when to say when.,Drinking Buddies,,
500000,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.rickyjaymovie.com/,180383,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 187056, ""name"": ""woman director""}]",en,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,The life and career of renowned magician and sleight of hand artist Ricky Jay.,0.425195,"[{""name"": ""Kino Lorber"", ""id"": 39134}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012/10/4,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,,
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",,346,"[{""id"": 233, ""name"": ""japan""}, {""id"": 1462, ""name"": ""samurai""}, {""id"": 4402, ""name"": ""peasant""}, {""id"": 4631, ""name"": ""looting""}, {""id"": 5329, ""name"": ""rice""}, {""id"": 5330, ""name"": ""fencing""}, {""id"": 5331, ""name"": ""village""}, {""id"": 11426, ""name"": ""moral ambiguity""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 33558, ""name"": ""practice""}, {""id"": 208244, ""name"": ""16th century""}]",ja,七人の侍,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",39.756748,"[{""name"": ""Toho Company"", ""id"": 882}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1954/4/26,271841,207,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The Mighty Warriors Who Became the Seven National Heroes of a Small Town,Seven Samurai,,
0,"[{""id"": 99, ""name"": ""Documentary""}]",http://theotherdreamteam.com/,84318,"[{""id"": 2070, ""name"": ""olympic games""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 176746, ""name"": ""basketball team""}]",en,Kita svajonių komanda,"The incredible story of the 1992 Lithuanian basketball team, whose athletes struggled under Soviet rule, became symbols of Lithuania's independence movement, and – with help from the Grateful Dead – triumphed at the Barcelona Olympics.",0.388401,[],[],2012/9/28,0,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Other Dream Team,,
